row_id,site,building,area_type,area_id,area_number,area_name,floor,floor_description,task_id,task_seq,task_name,shift,frequency_raw,freq_count,freq_period,text_truncated
R00118,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0006,6,"Disinfect all handles, keypads, and buttons on equipment",Swing,2X Daily,2,Daily,FALSE
R00119,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0007,7,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Day,3X Daily,3,Daily,FALSE
R00120,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0008,8,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Graveyard,3X Daily,3,Daily,FALSE
R00121,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0009,9,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Swing,3X Daily,3,Daily,FALSE
R00122,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0010,10,"Keep all floor mats substantially free of dirt, stains, and debris",Day,1X Daily,1,Daily,FALSE
R00123,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0011,11,"Keep all floor mats substantially free of dirt, stains, and debris",Graveyard,1X Daily,1,Daily,FALSE
R00124,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0012,12,"Keep all floor mats substantially free of dirt, stains, and debris",Swing,1X Daily,1,Daily,FALSE
R00125,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0013,13,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,1X Daily,1,Daily,FALSE
R00126,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0014,14,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Day,1X Daily,1,Daily,FALSE
R00127,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0015,15,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Graveyard,1X Daily,1,Daily,FALSE
R00128,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0016,16,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Swing,1X Daily,1,Daily,FALSE
R00129,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0017,17,Keep surfaces beneath all mats clean and free of debris,Day,1X Daily,1,Daily,FALSE
R00130,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0018,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,1X Daily,1,Daily,TRUE
R00131,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0019,19,Re-set tables and chairs per site/area layout requirements if requested,Day,2X Daily,2,Daily,FALSE
R00132,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0020,20,Re-set tables and chairs per site/area layout requirements if requested,Graveyard,2X Daily,2,Daily,FALSE
R00133,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0021,21,Re-set tables and chairs per site/area layout requirements if requested,Swing,2X Daily,2,Daily,FALSE
R00134,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0022,22,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Day,2X Daily,2,Daily,TRUE
R00135,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0023,23,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Graveyard,2X Daily,2,Daily,TRUE
R00136,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0024,24,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Swing,2X Daily,2,Daily,TRUE
R00137,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0025,25,Treat/remove spots on upholstered furnishings as required to maintain appearance,Day,2X Weekly,2,Weekly,FALSE
R00138,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0026,26,"Wipe, clean and disinfect all chairs and tables",Day,3X Daily,3,Daily,FALSE
R00139,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0027,27,"Wipe, clean and disinfect all chairs and tables",Graveyard,3X Daily,3,Daily,FALSE
R00140,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-005,D1-145,Endeavor Air Crew Room,1,Below Wing,T0028,28,"Wipe, clean and disinfect all chairs and tables",Swing,3X Daily,3,Daily,FALSE
R00141,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0001,1,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Day,As Needed,,As Needed,FALSE
R00142,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0002,2,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Graveyard,As Needed,,As Needed,FALSE
R00143,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0003,3,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Swing,As Needed,,As Needed,FALSE
R00144,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0004,4,"Disinfect all handles, keypads, and buttons on equipment",Day,2X Daily,2,Daily,FALSE
R00145,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0005,5,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,2X Daily,2,Daily,FALSE
R00146,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0006,6,"Disinfect all handles, keypads, and buttons on equipment",Swing,2X Daily,2,Daily,FALSE
R00147,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0007,7,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Day,3X Daily,3,Daily,FALSE
R00148,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0008,8,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Graveyard,3X Daily,3,Daily,FALSE
R00149,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0009,9,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Swing,3X Daily,3,Daily,FALSE
R00150,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0010,10,"Keep all floor mats substantially free of dirt, stains, and debris",Day,1X Daily,1,Daily,FALSE
R00151,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0011,11,"Keep all floor mats substantially free of dirt, stains, and debris",Graveyard,1X Daily,1,Daily,FALSE
R00152,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0012,12,"Keep all floor mats substantially free of dirt, stains, and debris",Swing,1X Daily,1,Daily,FALSE
R00153,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0013,13,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,1X Daily,1,Daily,FALSE
R00154,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0014,14,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Day,1X Daily,1,Daily,FALSE
R00155,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0015,15,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Graveyard,1X Daily,1,Daily,FALSE
R00156,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0016,16,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Swing,1X Daily,1,Daily,FALSE
R00157,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0017,17,Keep surfaces beneath all mats clean and free of debris,Day,1X Daily,1,Daily,FALSE
R00158,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0018,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,1X Daily,1,Daily,TRUE
R00159,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0019,19,Re-set tables and chairs per site/area layout requirements if requested,Day,2X Daily,2,Daily,FALSE
R00160,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0020,20,Re-set tables and chairs per site/area layout requirements if requested,Graveyard,2X Daily,2,Daily,FALSE
R00161,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0021,21,Re-set tables and chairs per site/area layout requirements if requested,Swing,2X Daily,2,Daily,FALSE
R00162,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0022,22,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Day,2X Daily,2,Daily,TRUE
R00163,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0023,23,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Graveyard,2X Daily,2,Daily,TRUE
R00164,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0024,24,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Swing,2X Daily,2,Daily,TRUE
R00165,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0025,25,Treat/remove spots on upholstered furnishings as required to maintain appearance,Day,2X Weekly,2,Weekly,FALSE
R00166,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0026,26,"Wipe, clean and disinfect all chairs and tables",Day,3X Daily,3,Daily,FALSE
R00167,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0027,27,"Wipe, clean and disinfect all chairs and tables",Graveyard,3X Daily,3,Daily,FALSE
R00168,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-006,D1-151,,1,Below Wing,T0028,28,"Wipe, clean and disinfect all chairs and tables",Swing,3X Daily,3,Daily,FALSE
R00169,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0001,1,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Day,As Needed,,As Needed,FALSE
R00170,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0002,2,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Graveyard,As Needed,,As Needed,FALSE
R00171,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0003,3,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Swing,As Needed,,As Needed,FALSE
R00172,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0004,4,"Disinfect all handles, keypads, and buttons on equipment",Day,2X Daily,2,Daily,FALSE
R00173,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0005,5,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,2X Daily,2,Daily,FALSE
R00174,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0006,6,"Disinfect all handles, keypads, and buttons on equipment",Swing,2X Daily,2,Daily,FALSE
R00175,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0007,7,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Day,3X Daily,3,Daily,FALSE
R00176,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0008,8,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Graveyard,3X Daily,3,Daily,FALSE
R00177,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0009,9,Empty trash receptacles/trash trucks and replace with a clean liner (where applicable),Swing,3X Daily,3,Daily,FALSE
R00178,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0010,10,"Keep all floor mats substantially free of dirt, stains, and debris",Day,1X Daily,1,Daily,FALSE
R00179,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0011,11,"Keep all floor mats substantially free of dirt, stains, and debris",Graveyard,1X Daily,1,Daily,FALSE
R00180,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0012,12,"Keep all floor mats substantially free of dirt, stains, and debris",Swing,1X Daily,1,Daily,FALSE
R00181,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0013,13,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,1X Daily,1,Daily,FALSE
R00182,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0014,14,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Day,1X Daily,1,Daily,FALSE
R00183,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0015,15,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Graveyard,1X Daily,1,Daily,FALSE
R00184,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0016,16,"Keep all vending machines, microwaves, and refrigerators substantially free of dirt, dust, debris, and odors",Swing,1X Daily,1,Daily,FALSE
R00185,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0017,17,Keep surfaces beneath all mats clean and free of debris,Day,1X Daily,1,Daily,FALSE
R00186,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0018,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,1X Daily,1,Daily,TRUE
R00187,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0019,19,Re-set tables and chairs per site/area layout requirements if requested,Day,2X Daily,2,Daily,FALSE
R00188,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0020,20,Re-set tables and chairs per site/area layout requirements if requested,Graveyard,2X Daily,2,Daily,FALSE
R00189,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0021,21,Re-set tables and chairs per site/area layout requirements if requested,Swing,2X Daily,2,Daily,FALSE
R00190,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0022,22,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Day,2X Daily,2,Daily,TRUE
R00191,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0023,23,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Graveyard,2X Daily,2,Daily,TRUE
R00192,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0024,24,"Substantially clean carpets and ensure carpets only have minor controllable spots, stains, dirt, and debris, consisten",Swing,2X Daily,2,Daily,TRUE
R00193,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0025,25,Treat/remove spots on upholstered furnishings as required to maintain appearance,Day,2X Weekly,2,Weekly,FALSE
R00194,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0026,26,"Wipe, clean and disinfect all chairs and tables",Day,3X Daily,3,Daily,FALSE
R00195,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0027,27,"Wipe, clean and disinfect all chairs and tables",Graveyard,3X Daily,3,Daily,FALSE
R00196,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-007,D1-180,Republic Airways,1,Below Wing,T0028,28,"Wipe, clean and disinfect all chairs and tables",Swing,3X Daily,3,Daily,FALSE
R00197,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-008,D1-189,Endeavor Air Administration East,1,Below Wing,T0001,1,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Day,As Needed,,As Needed,FALSE
R00198,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-008,D1-189,Endeavor Air Administration East,1,Below Wing,T0002,2,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Graveyard,As Needed,,As Needed,FALSE
R00199,"Delta LGA - LaGuardia, NY",Concourse D,Break Rooms,D-008,D1-189,Endeavor Air Administration East,1,Below Wing,T0003,3,Clean all refrigerators and empty content per site specific directions in accordance to clearly posted schedules,Swing,As Needed,,As Needed,FALSE
